date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude,is_geocoding_exact,id,name
2017-01-05,shot,gun,24.0,M,W,Monteagle,LA,False,other,Car,False,-87.608,41.702,True,4810,Kyle Riley
2018-03-28,shot,gun,25.0,M,W,Surprise,FL,False,attack,Other,False,-111.953,41.257,True,4811,Javier Lam
2020-06-16,shot,gun and vehicle,21.0,M,W,Beach Park,OK,False,attack,Other,False,-121.888,38.029,True,4812,William Martinez
2018-04-04,shot,toy weapon,34.0,M,W,Corpus Christi,AL,False,attack,,True,-74.36,39.57,True,4813,Jeremy White
2017-07-19,shot,gun,17.0,M,B,Saginaw,CA,True,attack,Not fleeing,False,-91.15,30.495,True,4814,Anthony Smith
2017-06-08,shot,gun,53.0,M,W,Philadelphia,KS,True,attack,Not fleeing,False,-73.982,40.725,True,4815,Mary Kim
2015-08-15,shot,gun,27.0,M,W,Hanover,CA,False,attack,Car,False,-118.029,34.079,True,4816,Cody Hoffman
2017-01-25,shot,undetermined,19.0,M,B,Millston,FL,False,other,Car,False,-87.398,39.37,True,4817,Dalton Clark
2015-10-04,shot,unarmed,62.0,M,H,Van Nuys,OR,False,attack,Not fleeing,False,-73.92,40.702,True,4818,Jennifer Lopez
2020-01-09,shot,gun,46.0,M,W,Semmes,CA,False,attack,,False,-82.418,34.803,True,4819,Kimberly Robinson
2019-03-13,shot,gun,33.0,M,W,Greensburg,TX,False,attack,Not fleeing,False,-82.995,40.089,True,4820,Richard Nixon
2018-01-07,shot,knife,19.0,M,H,Lauderhill,TX,True,attack,Not fleeing,True,-88.331,41.753,True,4821,Tyler Esparza
2017-08-21,shot,gun and vehicle,43.0,M,W,Pardeeville,MS,False,attack,Other,False,-94.944,29.7,True,4822,Adrian Dalton
2015-04-07,shot,vehicle,43.0,M,B,Pottawatomie County,NC,False,attack,Car,False,-117.925,33.828,True,4823,Diana Johnston
2020-12-22,shot and Tasered,"car, knife and mace",51.0,M,A,Columbus,HI,False,attack,Car,False,-95.394,29.747,True,4824,Theresa Harmon
2021-07-23,shot,gun,27.0,M,H,San Diego,FL,False,attack,Foot,True,-80.302,40.303,True,4825,Nicole Reyes
2018-10-05,shot,knife,50.0,M,A,Klamath Falls,CA,False,other,,False,-104.965,39.78,True,4826,Jerry Jones
2018-04-06,shot,unarmed,61.0,M,B,Las Vegas,CA,False,undetermined,Not fleeing,False,-87.924,43.021,True,4827,Tony Rice
2015-05-20,shot,gun,48.0,F,B,Green,CA,False,attack,Not fleeing,False,-95.317,36.308,True,4828,Megan Keller
2015-05-20,shot,gun,30.0,M,W,Gillette,OH,False,attack,Not fleeing,False,-111.065,32.125,True,4829,Jake Nguyen
2015-10-30,shot,gun,23.0,M,W,Burkesville,IA,False,other,Not fleeing,False,-84.277,33.818,True,4830,Jacqueline Chapman
2020-09-18,shot,gun,18.0,M,B,Midvale,CA,False,attack,Not fleeing,True,-76.879,40.249,True,4831,Thomas Stone II
2018-07-05,shot,gun,24.0,M,W,Louisville,FL,False,attack,Car,False,-97.623,30.496,True,4832,Angel Lindsey
2020-12-21,shot,vehicle,36.0,M,H,Wichita,CA,False,attack,Foot,False,-99.48,27.364,True,4833,Sarah Meyers
2016-06-26,shot,gun,41.0,F,B,Columbia Township,FL,False,attack,Car,False,-117.143,33.135,True,4834,Allen Jones
2015-05-17,shot,gun,18.0,M,B,Ruidoso,CA,False,attack,Car,False,-118.193,33.994,True,4835,Christopher Collins
2019-08-12,shot,gun,50.0,M,W,Riverside,AZ,False,other,Foot,False,-97.703,30.228,True,4836,Mary Washington
2017-03-02,shot,gun,20.0,M,W,Phoenix,MO,False,other,,False,-75.219,39.942,True,4837,Cheryl Cardenas
2019-11-08,shot,gun,27.0,M,B,Lincolnton,WI,False,other,Not fleeing,False,-94.02,44.196,True,4838,Robin Warren
2015-01-22,shot,gun,57.0,F,B,Longview,TN,False,attack,Not fleeing,False,-94.214,30.176,True,4839,Lisa Taylor
2020-02-28,shot,gun,33.0,M,W,Moses Lake,CT,True,attack,Not fleeing,False,-85.245,35.096,True,4840,Amanda Delacruz
2020-03-17,shot,knife,41.0,F,B,Atlanta,CA,True,other,Not fleeing,False,-112.065,33.541,True,4841,Marisa Hoffman
2019-07-16,shot,gun,30.0,M,H,Chino Hills,CO,False,other,Not fleeing,False,-108.545,39.048,True,4842,Stacey Hampton
2015-02-07,shot,gun,49.0,M,W,Calimesa,CA,False,other,,False,-122.226,47.384,True,4843,Ian Morrison
2016-06-11,shot,baseball bat,51.0,M,W,Tupelo,WI,False,attack,Not fleeing,False,-97.133,33.215,True,4844,Desiree Wilson
2018-03-30,shot,gun,60.0,M,W,Atwater,ME,False,attack,,False,-104.823,39.885,True,4845,John Anderson
2020-05-15,shot,gun,34.0,M,W,Oxford,FL,False,other,Car,False,-101.722,34.192,True,4846,Megan Huynh
2016-01-06,shot,gun,27.0,M,W,Zion,KY,False,attack,Not fleeing,False,-93.278,37.154,True,4847,Nicholas Cruz
2019-02-24,shot,gun,45.0,M,W,Flint,NY,False,attack,Not fleeing,False,-104.822,38.809,True,4848,Tony Jackson
2021-08-11,shot,gun,44.0,M,B,Juniata,MD,True,attack,Not fleeing,False,-112.111,33.509,True,4849,Harold Scott
2017-11-01,shot and Tasered,hatchet,36.0,M,W,Anniston,WI,True,attack,,False,-90.219,38.773,True,4850,Justin Beasley
2018-02-03,shot,gun,47.0,M,W,Gulfport,OK,True,attack,Not fleeing,False,-84.519,34.101,True,4851,Jennifer Davis
2018-10-01,shot,unarmed,44.0,M,W,Orlando,KY,False,attack,Not fleeing,False,-87.356,36.585,True,4852,Jennifer Owens
2020-09-20,shot,gun,35.0,M,W,Redmond,MO,False,other,Foot,False,-104.776,38.854,True,4853,Alan Skinner
2015-04-24,shot,knife,24.0,M,W,Miami,NM,False,attack,Car,False,-118.281,33.945,True,4854,Hannah Webb
2017-07-27,shot,gun,25.0,M,H,Chowchilla,WI,False,other,Not fleeing,True,-76.202,36.93,True,4855,Robert Hernandez
2022-10-06,shot,gun,34.0,M,W,Mesa,CA,True,attack,Not fleeing,False,-76.963,38.931,True,4856,Nancy Wilcox
2017-02-10,shot,toy weapon,28.0,M,W,Nashville,CO,False,other,Not fleeing,False,-121.012,37.601,True,4857,Steven Peterson
2018-05-18,shot,knife,40.0,M,W,Gresham,IN,False,attack,Not fleeing,False,-88.453,44.216,True,4858,Mr. Andrew Taylor MD
2020-05-09,shot and Tasered,knife,44.0,M,W,Greenville,NY,True,other,Not fleeing,True,-75.573,39.745,True,4859,Matthew Taylor
2015-01-14,shot,gun and car,47.0,M,H,Old Bridge,CA,False,attack,Car,True,-111.877,40.76,True,4860,Mr. Jonathan Nguyen DDS
2022-05-25,shot,gun,41.0,M,H,Winn Parish,GA,False,attack,Not fleeing,False,-80.422,25.597,True,4861,Kelly Baker
2017-05-16,shot,gun,49.0,M,B,Tustin,FL,False,attack,Not fleeing,False,-94.185,45.553,True,4862,Kelly Morris
2019-04-02,shot,knife,50.0,M,H,Redding,CA,False,attack,Not fleeing,False,-96.323,34.506,True,4863,Krista Nixon
2015-08-23,shot,gun,22.0,M,H,Arab,CO,False,attack,Car,False,-117.975,33.865,True,4864,Matthew Higgins
2019-08-01,shot,gun,24.0,M,H,Charleston,NC,False,attack,Not fleeing,True,-82.211,36.349,True,4865,Jasmin Edwards
2016-08-02,shot,gun,25.0,M,W,Alexandria,UT,True,other,Foot,False,-80.352,25.607,True,4866,Glenn Baker
2019-09-26,shot,gun,52.0,F,A,Lexington County,CA,False,attack,Not fleeing,False,-90.246,38.564,True,4867,Juan Garcia
2020-08-29,shot,gun,20.0,M,W,Holly Hill,WA,False,attack,Foot,False,-104.564,38.275,True,4868,Rebecca Huber
2019-07-08,shot,gun,26.0,M,B,Brooklyn,OH,False,attack,Foot,False,-87.143,41.536,True,4869,Keith Carney
2016-05-19,shot,undetermined,34.0,M,W,Citrus Heights,GA,False,undetermined,Car,False,-97.739,30.267,True,4870,Cynthia Ellis
2020-09-24,shot,gun,48.0,M,B,Templeton,VA,False,attack,Not fleeing,False,-117.116,34.023,True,4871,Ricky Fowler
2018-03-17,shot,gun,21.0,M,B,Valley View,AZ,False,attack,Car,False,-81.942,28.113,True,4872,Spencer Whitehead
2016-05-23,shot,gun,46.0,M,B,Flagstaff,TN,False,attack,Foot,False,-95.116,29.503,True,4873,Kimberly Obrien
2015-09-23,shot,gun,24.0,M,B,McKinney,LA,False,attack,,False,-82.462,28.084,True,4874,Patrick Hunt
2016-02-22,shot and Tasered,knife,42.0,M,W,Denver,CA,False,attack,,True,-93.709,32.538,True,4875,Destiny Jones
2016-03-17,shot,gun,36.0,M,B,Houston,PA,False,attack,Not fleeing,False,-75.914,40.331,True,4876,Willie Brock
2020-09-09,shot,knife,27.0,M,H,McCracken County,TX,False,other,,False,-83.889,36.866,True,4877,Ricardo Rice
2021-01-07,shot,knife,33.0,M,B,Chesaning,IN,True,attack,Not fleeing,True,-99.318,38.887,True,4878,Sarah Brown
2017-06-15,shot,unknown weapon,30.0,M,W,Newton,AZ,True,attack,Not fleeing,False,-103.131,32.774,True,4879,Henry Morrow
2015-06-30,shot,gun,48.0,M,B,Franklin,AR,False,attack,Foot,False,-105.109,39.569,True,4880,Heather Williams
2015-10-30,shot,gun,26.0,M,H,Burkesville,AZ,False,attack,Foot,False,-95.94,41.272,True,4881,Troy Grimes
2020-08-29,shot and Tasered,gun,43.0,M,W,Holly Hill,CA,False,attack,Foot,False,-120.968,37.665,True,4882,Michael Hicks
2021-02-04,shot,gun,37.0,M,W,Las Cruces,ID,False,attack,Not fleeing,False,-87.718,41.862,True,4883,Patrick Coleman
2019-03-21,shot,gun,25.0,M,H,Modesto,AZ,False,attack,Not fleeing,False,-108.173,36.755,True,4884,William Morgan
2016-09-03,shot and Tasered,Taser,53.0,M,W,East Wenatchee,OH,False,attack,Not fleeing,False,-88.169,30.464,True,4885,John Eaton
2018-03-19,shot,gun,56.0,M,W,Lone Rock,TX,False,attack,Car,False,-122.993,42.418,True,4886,Mary Montgomery
2021-06-15,shot,shovel,39.0,M,W,Wolcott,PA,False,attack,Foot,False,-95.249,29.604,True,4887,Lance Adams
2020-10-16,shot,knife,42.0,M,W,Los Angeles,NC,True,attack,Not fleeing,False,-122.855,42.372,True,4888,Lisa Obrien
2018-03-09,shot,gun,34.0,M,B,Arlington,FL,True,other,Not fleeing,False,-81.442,28.551,True,4889,Benjamin Butler
2018-08-09,shot,gun,45.0,M,W,Landover,MI,False,attack,Foot,False,-106.604,35.124,True,4890,Daniel Allen
2021-05-08,shot,gun,19.0,M,W,Baltimore,MI,False,attack,Not fleeing,False,-109.293,34.116,True,4891,Anthony Charles
2016-07-27,shot,unknown weapon,28.0,M,H,Tempe,CA,False,other,Other,False,-97.289,32.889,True,4892,Douglas Bond
2021-01-31,shot,gun and vehicle,50.0,M,H,Dixon,CA,False,attack,Car,False,-97.517,32.869,True,4893,Cheryl Cook
2020-08-03,shot,gun,52.0,M,A,Culver City,CA,True,attack,Not fleeing,False,-86.7,33.596,True,4894,Joseph Rodriguez
2015-12-26,shot,gun,28.0,M,H,Chicago,CA,False,other,Car,False,-117.977,34.063,True,4895,Kevin Martinez
2015-03-03,shot,gun,18.0,M,W,Salisbury,MI,True,attack,Not fleeing,True,-98.461,29.403,True,4896,Christopher Stanley
2021-01-24,shot,gun,33.0,F,W,Wichita Falls,LA,False,attack,Car,False,-83.432,42.173,True,4897,Morgan Shepherd
2015-07-09,shot,gun,31.0,M,B,Los Angeles,CO,False,other,Not fleeing,False,-80.102,26.926,True,4898,Doris Black
2018-03-23,shot,toy weapon,27.0,M,B,Abilene,LA,True,attack,Not fleeing,False,-81.812,28.567,True,4899,Jasmine Moss
2019-04-10,shot,vehicle,36.0,M,W,Shreveport,MO,False,attack,Car,False,-111.836,33.415,True,4900,Steven Sparks
2017-04-27,shot,unknown weapon,34.0,F,B,Rapid City,CA,False,other,,False,-80.453,25.727,True,4901,Amber Greer
2018-01-17,shot,gun,37.0,M,B,Nashua,CA,True,attack,Not fleeing,False,-95.157,29.812,True,4902,Joshua Hale
2016-09-06,shot,gun and knife,23.0,M,B,Omaha,FL,False,other,,False,-87.559,41.586,True,4903,Crystal Fitzgerald
2016-02-23,shot,gun,69.0,M,H,Ripon,ID,True,attack,Not fleeing,False,-82.443,27.976,True,4904,Anna Collins
2019-03-09,shot,undetermined,59.0,M,H,Monahans,NM,False,undetermined,Car,False,-81.744,39.191,True,4905,Joseph Hanson
2019-04-12,shot and Tasered,Taser,27.0,M,B,Richmond,AZ,False,attack,Not fleeing,False,-81.318,29.906,True,4906,Douglas Sheppard
2015-04-29,shot,gun,36.0,M,W,Atlanta,WI,False,other,Foot,False,-106.617,35.086,True,4907,Jason King
2018-02-15,shot,unknown weapon,49.0,M,B,Mesa,SC,False,attack,Not fleeing,False,-86.33,32.366,True,4908,Samuel Davis
2022-09-12,shot,unknown weapon,47.0,M,B,Walton County,WI,False,attack,Not fleeing,False,-70.57,43.948,True,4909,Rachel Allen MD
2020-02-04,shot,knife,18.0,M,B,Allen,MN,True,attack,Not fleeing,True,-81.666,38.378,True,4910,Steve Hudson
2015-01-11,shot,knife,37.0,M,W,South Gate,OK,False,attack,Foot,False,-80.904,36.031,True,4911,Erika Moreno
2015-01-07,shot,gun,17.0,M,H,Des Moines,CA,True,attack,,False,-85.623,30.198,True,4912,Vincent Rice
2019-02-14,shot,gun,59.0,M,B,Los Angeles,GA,True,attack,Not fleeing,False,-77.588,35.883,True,4913,Jason Foster
2022-11-02,shot,chain,50.0,M,B,Jacksonville,TX,False,other,Not fleeing,False,-81.052,33.976,True,4914,Melissa Gilbert
2016-02-13,shot,knife,38.0,M,W,Baton Rouge,MS,False,other,Not fleeing,False,-93.294,45.004,True,4915,Christopher Parks
2016-08-21,shot,gun,37.0,M,W,Las Cruces,GA,False,attack,Other,False,-76.61,39.309,True,4916,Angela Crosby
2019-01-11,shot,vehicle,19.0,M,H,Eugene,CA,False,attack,Car,False,-86.278,34.221,True,4917,Edward Grant
2017-11-26,shot,vehicle,21.0,M,B,Covina,MD,False,attack,Car,False,-111.321,34.245,True,4918,Susan Sims
2016-01-27,shot,knife,28.0,M,W,Lenoir City,NE,False,other,Not fleeing,False,-107.759,32.269,True,4919,Michael Watson
2017-12-06,shot,vehicle,34.0,M,B,Lauderdale Lakes,VA,False,attack,Car,False,-97.835,28.099,True,4920,Gary Yoder
2015-09-04,shot,gun,53.0,M,W,Merrimack,CO,False,attack,,False,-122.681,45.63,True,4921,Susan Vega
2020-11-22,shot,gun,33.0,M,W,Louisville,ID,False,attack,Not fleeing,False,-80.705,28.072,True,4922,Erin Kim
2019-03-05,shot,gun,32.0,M,H,Jacksonville,CA,False,attack,Not fleeing,True,-77.623,43.238,True,4923,Peter Rush
2019-05-05,shot,gun,58.0,M,H,Angel Fire,CA,False,attack,Foot,False,-122.931,46.117,True,4924,Crystal Dunn
2019-02-05,shot,gun,35.0,M,B,Shreveport,CA,False,other,Not fleeing,False,-82.659,27.82,True,4925,Mrs. Patricia Carter
2019-09-29,shot,gun,29.0,M,W,Longview,CA,True,attack,Not fleeing,True,-97.151,37.321,True,4926,Kathryn White
2018-08-03,shot,knife,28.0,M,W,Deer Park,CA,False,attack,Not fleeing,True,-92.859,44.731,True,4927,Stephanie Silva
2021-03-12,shot and Tasered,toy weapon,37.0,M,B,Valdosta,AL,True,attack,Not fleeing,False,-82.144,28.023,True,4928,Christina Washington
2017-09-22,shot,gun,28.0,M,B,Huntington Beach,TN,False,attack,Car,False,-83.183,31.025,True,4929,Katie Johnson
2017-02-16,shot,gun,34.0,M,B,Gardena,LA,True,attack,Not fleeing,False,-114.223,35.222,True,4930,Jeffrey Burton
2017-02-22,shot,vehicle,22.0,M,H,Conroe,CO,False,attack,Car,True,-119.462,36.351,True,4931,Kayla Richardson
2020-02-26,shot,gun,25.0,M,W,Bradenton,OK,False,attack,Car,True,-115.496,32.665,True,4932,Jason Espinoza
2021-01-09,shot,gun,43.0,M,W,Phoenix,CA,False,attack,Foot,False,-101.829,35.227,True,4933,Vickie Sanchez MD
2019-12-25,shot and Tasered,knife,44.0,M,W,Atlanta,GA,False,attack,Not fleeing,True,-90.007,34.946,True,4934,Amy Foster
2017-08-29,shot and Tasered,knife,41.0,M,H,Lincoln Parish,IL,False,other,Not fleeing,False,-97.835,28.099,True,4935,Kristen Johnson
2015-08-25,shot,gun,71.0,M,B,Miami,VA,False,attack,Not fleeing,False,-118.229,33.971,True,4936,Monica Simpson
2020-11-03,shot,gun,36.0,M,W,San Antonio,NC,False,attack,Car,False,-99.902,31.969,True,4937,Sarah Johnson
2017-07-31,shot,knife,17.0,M,W,Los Banos,MN,True,other,Not fleeing,False,-81.68,28.009,True,4938,David Miller
2015-11-24,shot,gun,51.0,M,W,Columbia Heights,CA,False,attack,Foot,False,-110.969,31.972,True,4939,Kimberly Friedman
2017-08-04,shot,gun,51.0,M,H,Marine City,CA,True,other,Car,False,-104.776,38.854,True,4940,Isaiah Benton
2020-03-23,shot and Tasered,knife,50.0,M,B,San Antonio,OH,False,other,Not fleeing,False,-122.665,39.028,True,4941,Michelle Larsen
2016-05-09,shot,gun,44.0,M,H,Nacogdoches,CA,False,attack,Car,False,-80.851,35.352,True,4942,Tiffany Johnson
2018-03-24,shot,gun,24.0,M,W,Columbus,IL,False,attack,Foot,False,-80.507,41.016,True,4943,Michael Jones
2020-05-06,shot,gun,36.0,M,H,Indianapolis,CA,False,other,Not fleeing,False,-114.572,35.163,True,4944,Kayla Wilson
2018-03-21,shot,gun,80.0,M,W,Amelia Island,CA,False,other,Car,True,-93.947,44.177,True,4945,Tara Taylor
2015-12-24,shot,toy weapon,26.0,M,B,Charlotte,OH,False,other,Not fleeing,False,-95.286,29.848,True,4946,Ronald Ochoa
2018-02-13,shot,gun,32.0,M,N,Vallejo,CO,False,attack,Not fleeing,False,-119.257,35.292,True,4947,Kendra Fitzpatrick
2016-09-06,shot,gun,36.0,F,B,Phoenix,CA,False,attack,Not fleeing,False,-122.312,40.508,True,4948,Roy Garcia
2018-01-12,shot,gun,26.0,M,W,Scottsville,GA,True,attack,Car,False,-117.412,47.656,True,4949,Sean Silva
2019-01-01,shot,gun,60.0,M,W,Shallotte,OK,False,attack,Foot,True,-80.255,26.213,True,4950,Andrew Brown
2021-10-12,shot,gun,51.0,M,W,Knoxville,CA,True,attack,Not fleeing,False,-80.221,34.365,True,4951,Jillian Adams
2016-04-06,shot,gun,46.0,M,B,Gallatin,LA,False,other,Car,False,-97.516,35.45,True,4952,Derrick Richardson
2017-01-19,shot,gun,35.0,F,W,Florissant,TX,True,attack,Not fleeing,False,-105.019,39.713,True,4953,Robert Hayes
2018-10-20,shot and Tasered,hammer,30.0,M,W,Paris,CA,True,attack,Not fleeing,False,-86.407,33.676,True,4954,Lance Mckenzie
2017-08-21,shot,vehicle,58.0,M,W,Franklin,AZ,False,attack,Car,False,-87.971,43.105,True,4955,Jeffrey Lynch
2015-03-27,shot and Tasered,unarmed,58.0,M,W,Fort Pierce,KY,False,other,Car,False,-122.899,42.33,True,4956,Stephanie Bauer
2021-04-03,shot,gun,29.0,M,B,New York,PA,False,other,Car,False,-103.219,44.129,True,4957,Nathan Sullivan
2016-06-29,shot,gun,32.0,M,B,Barbourville,GA,False,attack,Not fleeing,False,-92.859,44.731,True,4958,Randy Roberson
2016-08-13,shot and Tasered,knife,19.0,M,H,Milwaukee,TX,True,attack,,False,-97.149,32.7,True,4959,Theresa Colon
2018-12-23,shot,toy weapon,17.0,M,W,Albuquerque,OH,True,attack,,False,-86.652,36.051,True,4960,Ashley Goodman
2019-05-18,shot,gun,32.0,M,W,Garden Grove,AZ,False,attack,Car,False,-88.438,34.039,True,4961,Carol Stewart
2016-08-28,shot,gun,45.0,M,H,Eagan,NC,False,other,Not fleeing,False,-111.937,33.378,True,4962,Melissa Gutierrez
2018-05-29,shot,gun,28.0,M,W,Cottonwood Heights,CA,False,attack,Not fleeing,False,-87.314,37.009,True,4963,James Mitchell
2016-01-29,shot,vehicle,20.0,M,B,Lynn,FL,False,attack,Not fleeing,False,-82.997,39.879,True,4964,Jennifer Robles
2017-09-15,shot,knife,38.0,M,W,Haymarket,OR,False,attack,Not fleeing,False,-111.884,40.742,True,4965,Nicholas Rodriguez
2022-10-16,shot,knife,37.0,M,H,Anadarko,CA,False,attack,Not fleeing,True,-78.935,36.331,True,4966,Melissa Nelson
2016-01-02,shot,gun,38.0,M,B,Livingston,AL,False,other,Not fleeing,False,-88.876,36.503,True,4967,Kelly Garza
2018-12-26,shot,gun,48.0,M,W,Rector,AL,False,attack,Not fleeing,False,-77.7,43.245,True,4968,Leslie Arroyo
2018-06-10,shot,gun,39.0,M,W,Westminister,NY,False,other,Not fleeing,False,-121.228,37.999,True,4969,Johnny Thompson
2017-04-25,shot and Tasered,chair,27.0,M,B,Lizella,AL,False,attack,Not fleeing,False,-82.459,28.014,True,4970,George Vasquez PhD
2019-08-31,shot,gun,38.0,M,B,St. Louis,CA,False,attack,,False,-88.065,45.358,True,4971,Kevin Tyler
2016-03-01,shot,gun,22.0,M,W,Palm Bay,TX,False,other,Not fleeing,False,-117.974,33.838,True,4972,Kristina Taylor
2020-03-31,shot and Tasered,knife,62.0,M,B,Albuquerque,OH,False,other,Car,True,-95.408,29.925,True,4973,Nicholas Wagner
2017-10-28,shot,gun,30.0,M,W,Polk County,OH,False,other,Car,False,-85.056,39.247,True,4974,Yvette Miranda
2017-02-25,shot,knife,31.0,M,B,Rocklin,AR,False,other,Not fleeing,False,-105.051,39.777,True,4975,Katrina Holder
2017-02-27,shot,gun,45.0,M,W,Shelby,LA,False,attack,Not fleeing,False,-73.913,40.662,True,4976,Sean Morris
2016-07-11,shot,gun,23.0,M,W,East St. Louis,TX,False,other,Foot,False,-71.021,42.872,True,4977,Patrick Richardson
2019-05-07,shot,machete,35.0,M,A,Lumberton,HI,True,other,Not fleeing,False,-77.64,43.161,True,4978,Crystal Compton
2018-11-21,shot,gun,45.0,M,W,Bell Gardens,NC,False,other,Not fleeing,False,-85.093,33.618,True,4979,Karen Mckee
2016-04-05,shot,gun,26.0,M,W,West Springfield,OK,False,attack,Foot,False,-84.849,33.923,True,4980,Jonathan Thomas
2020-09-08,shot,gun,16.0,F,W,Las Vegas,CO,False,other,Foot,False,-120.303,47.44,True,4981,John Jackson
2016-12-02,shot,gun,30.0,M,H,Las Cruces,CA,False,other,Not fleeing,False,-82.284,34.917,True,4982,Paul George
2020-04-19,shot and Tasered,knife,18.0,M,B,Colorado Springs,CA,False,attack,Not fleeing,False,-118.193,34.053,True,4983,Thomas Moore
2019-04-09,shot,knife,50.0,M,B,Henry County,OH,False,other,Not fleeing,False,-104.581,38.272,True,4984,Linda Scott
2015-02-03,shot,gun,44.0,M,W,Emeryville,GA,False,attack,,False,-104.645,38.295,True,4985,John Haney
2017-07-23,shot,undetermined,36.0,M,H,Spencer,NC,False,other,Car,False,-111.86,40.744,True,4986,Nicole Rogers
2017-05-23,shot,gun,25.0,M,W,Pahrump,MT,False,other,Foot,False,-93.318,44.851,True,4987,Stephanie Bauer
2020-01-23,shot,knife,55.0,M,W,Atlanta,NV,False,other,,False,-117.853,33.809,True,4988,Donald Dorsey
2022-10-10,shot,gun,27.0,M,N,Paterson,OK,False,attack,Car,False,-122.285,38.31,True,4989,Madeline Morales
2017-06-02,shot,gun,31.0,M,B,Chicago,FL,False,attack,Car,False,-79.907,39.623,True,4990,Devon Greene
2020-04-25,shot,vehicle,75.0,M,B,Hogansville,WA,False,attack,Car,False,-91.169,30.536,True,4991,Sara Pierce
2016-01-28,shot,vehicle,49.0,M,B,Clackamas County,NC,False,attack,Car,False,-119.353,46.266,True,4992,Aimee Santos
2016-06-10,shot,gun,35.0,M,H,Pueblo,TX,False,attack,Other,False,-81.164,33.836,True,4993,Julia Lewis
2018-01-06,shot,gun,32.0,M,W,Sparta,LA,False,attack,Foot,True,-80.913,35.242,True,4994,Ian Myers
2017-10-01,shot,gun,35.0,F,B,Canton Township,SC,True,attack,Not fleeing,False,-99.712,32.431,True,4995,Andrew Watts
2015-01-24,shot,gun,30.0,M,W,Baltimore,GA,False,other,Car,False,-95.94,41.272,True,4996,Michael Howe
2020-03-18,shot,gun,25.0,M,B,Abilene,MS,False,other,Foot,False,-117.4,34.005,True,4997,Aaron Irwin
2020-04-02,shot,vehicle,44.0,M,H,Manchester,CA,False,attack,Car,False,-88.4,37.547,True,4998,Melissa Flores
2019-09-15,shot,unarmed,33.0,M,W,St. Paul,AL,False,attack,Not fleeing,False,-77.085,41.236,True,4999,Vanessa Stokes
2015-01-21,shot,gun,32.0,M,W,Hemet,GA,False,attack,Not fleeing,False,-82.181,34.731,True,5000,Kenneth Gonzales
2018-12-26,shot,gun,19.0,M,A,Lakeland,CA,True,attack,Not fleeing,False,-79.935,35.978,True,5001,Christina Travis
2018-12-26,shot,knife,24.0,M,B,Lakeland,IL,True,attack,Not fleeing,False,-75.273,39.968,True,5002,Michael Smith
2020-08-03,shot,gun,51.0,M,W,Culver City,WV,False,attack,Not fleeing,False,-86.437,35.488,True,5003,Bruce Pierce
2020-01-25,shot,vehicle,30.0,M,H,Aurora,AZ,False,attack,Not fleeing,False,-97.839,32.638,True,5004,Mr. Alex Garcia
2017-12-26,shot,unarmed,44.0,M,B,Desert Hot Springs,SC,False,attack,Foot,False,-104.692,40.384,True,5005,Erik Hudson
2017-10-27,shot,gun,31.0,M,B,Indiantown,MD,True,attack,Not fleeing,False,-122.485,37.739,True,5006,Casey Reynolds
2018-12-13,shot,gun,59.0,M,B,Memphis,MD,False,attack,Foot,False,-115.064,36.228,True,5007,Gregg Sullivan
2018-05-15,shot,gun,36.0,M,N,Lake Mary,CO,False,attack,Not fleeing,False,-116.251,33.698,True,5008,Dawn Taylor
2015-02-09,shot,gun,19.0,M,W,Smyrna,TN,False,attack,Not fleeing,False,-77.37,35.584,True,5009,Andrew Burns
2019-07-22,shot,toy weapon,28.0,M,W,Ranburne,TX,True,attack,Foot,True,-77.006,38.943,True,5010,Kimberly Carter
2019-07-31,shot,gun,39.0,M,W,Chattanooga,CA,False,attack,Foot,False,-103.135,32.732,True,5011,Bonnie Harris
2020-05-13,shot,vehicle,51.0,M,H,Raleigh,CA,False,other,Not fleeing,False,-90.007,34.946,True,5012,Cassandra Atkins
2016-05-22,shot,gun,24.0,M,H,Boulder,CA,False,attack,Not fleeing,False,-97.281,37.695,True,5013,Tracy Davis
2019-01-20,shot,gun,39.0,F,B,Billings,GA,False,attack,Not fleeing,False,-106.566,35.076,True,5014,Dr. Karen Johnson
2018-05-17,shot,gun,38.0,M,W,Norman,GA,False,attack,Foot,False,-108.378,43.043,True,5015,Vicki Jones
2020-08-15,shot,vehicle and gun,29.0,M,W,Denver,VT,True,attack,Foot,False,-84.344,33.75,True,5016,Barbara Evans
2017-08-22,shot,knife,27.0,M,W,Los Angeles,UT,False,other,Not fleeing,False,-120.431,34.955,True,5017,Catherine Parker
2019-06-24,shot,gun,38.0,M,W,Seminole,AZ,False,other,Not fleeing,False,-96.163,41.002,True,5018,Alex Hughes
2015-02-03,shot,meat cleaver,43.0,M,H,Antioch,CO,True,attack,Not fleeing,True,-90.241,38.65,True,5019,Casey Lee
2017-02-18,shot,gun,21.0,F,H,Efland,NV,False,attack,Foot,False,-111.655,40.115,True,5020,Dustin Morris
2021-04-01,shot,machete,42.0,M,W,Brighton,TX,True,attack,Not fleeing,False,-112.186,33.553,True,5021,Sarah Meyer
2020-07-12,shot,knife,29.0,M,W,Chamblee,CA,True,other,Car,False,-92.395,34.734,True,5022,Jason Frank
